building_type,material,age_years,area_m2,region,tilt_angle_deg,vibration_magnitude,shock_detected,temperature_c,humidity_pct,pressure_hpa,illuminance_lux,structural_status,climate_status,lighting_status,overall_status,_true_degradation_level
residential,brick,45,2534.5,arid,4.457,0.3202,False,24.0,15.59,1010.89,354.9,critical,normal,normal,critical,0.6219
residential,concrete,101,3497.6,continental,3.37,0.2202,False,31.44,58.31,1012.19,270.4,critical,normal,normal,critical,0.5418
residential,concrete,59,622.9,arid,1.596,0.1383,False,23.55,35.45,1007.4,305.2,critical,normal,normal,critical,0.4157
commercial,concrete,14,703.2,arid,0.0,0.0296,False,13.06,25.02,1003.48,372.9,normal,normal,attention,attention,0.1317
commercial,concrete,65,350.3,continental,4.079,0.3215,False,24.68,56.63,1014.81,448.7,critical,normal,attention,critical,0.6087
residential,mixed,33,2741.1,continental,2.398,0.1987,False,-24.21,58.44,1018.13,415.9,critical,attention,normal,critical,0.466
historical,wood,14,3270.6,continental,0.541,0.0448,False,14.75,73.66,1017.65,322.8,attention,attention,normal,attention,0.2623
industrial,concrete,36,3027.2,continental,0.51,0.0421,False,-5.18,29.02,1007.98,345.4,attention,normal,normal,attention,0.1937
residential,brick,18,927.5,continental,1.483,0.1214,False,15.99,57.87,1011.69,433.1,critical,normal,normal,critical,0.3665
residential,concrete,90,3685.9,temperate,1.546,0.1196,False,16.7,52.85,1011.25,227.8,critical,normal,normal,critical,0.3745
residential,mixed,90,156.8,continental,3.035,0.2139,False,10.64,56.89,1003.83,292.0,critical,normal,normal,critical,0.5028
historical,brick,31,898.1,temperate,1.379,0.1185,False,17.72,68.74,1014.33,274.1,critical,normal,normal,critical,0.3247
commercial,concrete,16,327.2,temperate,0.0,0.0,False,7.55,63.57,1024.5,427.8,normal,normal,attention,attention,0.0
residential,mixed,40,212.2,arid,0.714,0.0749,False,32.22,24.14,1010.87,397.0,critical,attention,normal,critical,0.2728
industrial,concrete,54,4333.0,continental,1.982,0.1623,False,-4.23,63.46,1011.25,354.5,critical,normal,normal,critical,0.4424
residential,concrete,5,1042.5,temperate,0.0,0.0,False,10.85,62.76,1013.76,233.7,normal,normal,normal,normal,0.0
commercial,concrete,34,3098.8,arid,0.0,0.0,False,28.41,24.92,1013.27,370.7,normal,normal,attention,attention,0.0904
residential,brick,95,452.3,temperate,4.556,0.4019,False,12.96,70.74,1009.04,295.3,critical,attention,normal,critical,0.6656
residential,concrete,24,3382.2,coastal,1.592,0.1901,True,19.43,71.09,1009.21,442.3,critical,normal,normal,critical,0.3614
residential,concrete,47,2415.1,continental,1.658,0.1409,False,15.3,50.39,1013.34,208.6,critical,normal,normal,critical,0.3883
residential,wood,25,4426.7,temperate,0.345,0.0283,False,13.28,53.88,995.46,360.1,normal,normal,normal,normal,0.1887
residential,concrete,65,4070.6,continental,3.017,0.2704,False,-0.24,57.25,1018.67,332.5,critical,normal,normal,critical,0.5203
residential,brick,23,576.4,continental,0.0,0.0,False,2.38,30.79,1035.34,354.1,normal,normal,normal,normal,0.064
residential,wood,32,2339.7,arid,0.939,0.0769,False,25.71,23.81,1004.76,510.0,critical,normal,normal,critical,0.2264
residential,mixed,39,791.5,continental,0.763,0.0615,False,23.59,52.43,1023.51,329.4,critical,normal,normal,critical,0.2445
residential,mixed,62,186.3,continental,3.645,0.355,False,8.91,53.15,1016.52,202.8,critical,normal,normal,critical,0.5691
residential,mixed,36,3566.7,continental,0.36,0.0035,False,-1.35,53.39,1032.02,307.0,normal,normal,normal,normal,0.1856
residential,mixed,38,2918.4,temperate,0.0,0.0,False,20.81,54.8,1022.81,358.5,normal,normal,normal,normal,0.0943
industrial,mixed,12,1315.8,coastal,0.0,0.0036,False,18.58,64.44,1010.77,396.1,normal,normal,normal,normal,0.0
commercial,mixed,17,3028.2,continental,1.287,0.0217,False,6.23,45.38,1018.58,251.6,critical,normal,critical,critical,0.2808
commercial,mixed,65,825.5,continental,4.183,0.3774,False,14.38,48.53,1022.3,383.5,critical,normal,attention,critical,0.632
industrial,concrete,47,128.0,continental,2.803,0.2345,False,11.78,47.61,1012.25,292.9,critical,normal,normal,critical,0.5011
industrial,concrete,63,859.3,temperate,2.034,0.1845,False,7.82,54.25,1016.1,190.9,critical,normal,attention,critical,0.4318
commercial,concrete,65,1756.3,temperate,1.742,0.1046,False,11.14,62.69,1014.61,557.4,critical,attention,normal,critical,0.4072
commercial,concrete,25,4392.9,temperate,0.721,0.0421,False,14.8,66.16,1013.67,520.2,attention,normal,normal,attention,0.2717
residential,brick,77,4272.7,continental,0.399,0.0202,False,29.85,45.53,1012.66,206.0,normal,normal,normal,normal,0.1731
industrial,concrete,80,2672.0,continental,0.962,0.0832,False,13.54,67.89,1008.17,291.9,critical,normal,normal,critical,0.2787
residential,mixed,90,1696.6,continental,2.91,0.2455,False,4.58,36.68,1007.13,467.7,critical,normal,normal,critical,0.5335
residential,concrete,62,873.4,temperate,0.785,0.0279,False,22.07,79.57,1014.78,335.6,attention,attention,normal,attention,0.249
residential,brick,56,1864.4,continental,1.531,0.0927,False,25.56,50.81,1008.89,384.4,critical,normal,normal,critical,0.3813
residential,mixed,25,3195.8,arid,1.778,0.1121,False,21.21,21.26,1005.93,162.5,critical,normal,normal,critical,0.396
residential,brick,103,4729.4,temperate,2.378,0.1713,False,10.94,59.12,1009.63,317.0,critical,normal,normal,critical,0.4853
residential,concrete,25,2400.5,continental,0.367,0.0024,True,13.29,46.24,1016.58,397.5,attention,normal,normal,attention,0.0799
commercial,concrete,111,1364.9,coastal,3.736,0.3695,False,8.79,74.59,1015.6,567.2,critical,normal,normal,critical,0.6044
industrial,mixed,80,1277.1,continental,0.617,0.0528,False,25.29,36.99,1009.8,269.0,critical,normal,normal,critical,0.2491
commercial,mixed,93,3872.9,coastal,1.73,0.093,False,23.14,65.69,1018.56,493.2,critical,normal,normal,critical,0.3901
commercial,mixed,66,2747.0,temperate,3.611,0.3245,False,18.76,53.5,1005.37,338.3,critical,normal,attention,critical,0.5938
historical,brick,31,1249.4,temperate,0.191,0.0025,False,15.92,53.35,1001.32,127.2,normal,normal,attention,attention,0.0993
residential,brick,37,1341.7,temperate,0.01,0.0,False,5.32,60.28,1005.72,310.5,normal,normal,normal,normal,0.0
commercial,mixed,6,4749.8,arid,0.0,0.0,True,13.43,3.51,1014.77,518.6,attention,normal,normal,attention,0.0
industrial,mixed,24,3535.2,temperate,0.353,0.0,False,19.99,55.99,1016.36,355.2,normal,normal,normal,normal,0.2142
historical,wood,23,4661.4,temperate,1.979,0.1118,False,14.81,46.03,1012.94,205.4,critical,normal,normal,critical,0.3983
residential,concrete,26,282.5,temperate,0.515,0.0,True,13.06,54.09,1014.12,341.8,attention,normal,normal,attention,0.1487
historical,brick,76,4631.6,temperate,0.05,0.0,False,19.99,54.76,1007.07,188.3,normal,normal,normal,normal,0.0271
residential,concrete,10,3826.2,temperate,2.798,0.2191,False,14.42,51.17,1017.6,424.6,critical,normal,normal,critical,0.499
historical,brick,58,1072.4,arid,2.035,0.1475,False,27.3,36.74,1012.86,173.7,critical,normal,normal,critical,0.4152
residential,brick,59,836.9,arid,0.614,0.012,False,30.54,10.92,1011.14,244.2,attention,normal,normal,attention,0.2212
residential,wood,76,1744.1,temperate,5.066,0.4272,False,12.09,81.32,1009.69,333.0,critical,critical,normal,critical,0.6637
residential,concrete,36,4009.0,temperate,0.53,0.1116,True,25.82,63.84,1008.71,450.5,critical,normal,normal,critical,0.2003
residential,brick,41,4782.0,temperate,3.154,0.2591,False,18.54,59.17,1001.66,316.2,critical,normal,normal,critical,0.5085
commercial,concrete,57,926.4,continental,2.277,0.2256,False,-14.91,51.52,1013.99,535.0,critical,normal,normal,critical,0.46
residential,concrete,53,749.5,temperate,0.147,0.0089,False,13.1,53.64,1014.08,418.3,normal,normal,normal,normal,0.1377
industrial,mixed,77,822.3,arid,4.243,0.3219,False,21.05,38.88,1002.61,334.0,critical,normal,normal,critical,0.6215
commercial,concrete,14,1386.1,arid,0.189,0.062,False,22.97,17.8,1003.05,481.4,critical,normal,attention,critical,0.0526
commercial,concrete,80,4141.1,arid,1.767,0.1074,False,10.63,31.42,997.87,371.6,critical,normal,attention,critical,0.3908
residential,mixed,17,93.6,arid,0.0,0.0065,False,19.36,17.53,1009.42,450.5,normal,normal,normal,normal,0.032
commercial,wood,103,4186.5,temperate,1.859,0.1328,False,20.01,80.67,1018.4,557.6,critical,critical,normal,critical,0.4118
residential,brick,40,199.0,temperate,0.549,0.0362,False,15.91,54.12,1014.07,505.8,attention,normal,normal,attention,0.2038
residential,brick,28,1605.6,temperate,0.693,0.0353,False,23.48,51.56,1008.8,398.0,attention,normal,normal,attention,0.2583
commercial,concrete,37,3704.5,continental,0.546,0.0964,False,2.26,41.9,1026.03,601.4,critical,normal,normal,critical,0.1966
residential,concrete,54,3132.7,temperate,2.261,0.2,False,9.34,57.64,1015.18,409.3,critical,normal,normal,critical,0.4551
industrial,brick,18,2307.0,continental,0.342,0.0115,False,-10.92,40.96,1005.96,322.5,normal,normal,attention,normal,0.1436
residential,brick,89,4067.7,arid,1.678,0.1907,False,24.61,11.37,1010.96,446.3,critical,normal,normal,critical,0.3928
residential,concrete,39,3390.5,temperate,0.51,0.075,False,25.3,62.05,1011.01,452.4,critical,normal,normal,critical,0.2367
residential,wood,31,1786.0,temperate,0.154,0.0097,False,31.45,42.7,1010.07,396.6,normal,normal,normal,normal,0.0994
industrial,wood,14,2823.5,continental,0.176,0.0,False,1.67,58.58,1023.3,116.6,normal,normal,critical,attention,0.1628
historical,brick,67,472.9,temperate,1.212,0.1296,False,17.48,61.48,1009.32,392.7,critical,normal,normal,critical,0.3593
residential,brick,35,1806.7,continental,0.0,0.0,False,4.01,62.07,1009.21,323.3,normal,normal,normal,normal,0.0632
residential,brick,47,4255.8,coastal,0.146,0.0077,False,14.33,74.97,1006.21,280.3,normal,attention,normal,attention,0.1887
industrial,concrete,22,3243.8,coastal,0.815,0.0763,False,15.18,70.92,1018.75,364.7,critical,attention,normal,critical,0.2649
residential,wood,45,4249.8,temperate,1.075,0.0792,False,11.77,55.51,1003.98,410.2,critical,normal,normal,critical,0.3097
residential,concrete,102,2349.0,temperate,2.655,0.1702,False,16.99,52.59,1008.73,473.9,critical,normal,normal,critical,0.4757
commercial,concrete,22,2071.6,continental,3.751,0.2774,False,35.06,52.46,1016.09,481.3,critical,normal,attention,critical,0.5887
residential,concrete,103,371.4,temperate,0.923,0.1155,False,12.88,61.91,1010.95,357.2,critical,normal,normal,critical,0.2581
residential,brick,74,4587.7,temperate,1.93,0.1402,False,22.39,76.9,1015.49,420.3,critical,attention,normal,critical,0.4195
historical,mixed,36,4247.2,temperate,2.13,0.2434,False,13.59,69.39,1014.73,252.7,critical,normal,normal,critical,0.4782
residential,wood,52,2935.9,coastal,2.502,0.2188,False,17.1,84.54,1013.71,381.9,critical,critical,normal,critical,0.4948
commercial,concrete,11,2722.3,arid,0.0,0.0037,False,16.44,24.49,1015.86,411.2,normal,normal,attention,attention,0.0
industrial,concrete,14,4700.5,coastal,0.556,0.0,False,22.99,77.87,1019.05,244.6,normal,attention,normal,attention,0.1995
residential,wood,36,4247.0,coastal,4.085,0.3262,False,11.4,78.03,1021.61,327.2,critical,critical,normal,critical,0.601
residential,concrete,23,4269.3,continental,0.0,0.022,False,2.32,59.32,1016.78,413.4,normal,normal,normal,normal,0.0686
industrial,concrete,25,560.6,temperate,0.0,0.0081,False,8.33,59.51,1009.86,293.7,normal,normal,normal,normal,0.0
residential,concrete,90,2147.7,temperate,2.283,0.193,True,9.62,49.96,1004.84,351.0,critical,normal,normal,critical,0.4379
commercial,mixed,52,3970.9,temperate,1.183,0.0941,False,11.53,72.52,1019.55,407.5,critical,attention,attention,critical,0.3293
commercial,brick,50,4955.3,temperate,4.907,0.4021,False,9.96,66.77,1014.34,375.4,critical,normal,attention,critical,0.6652
industrial,mixed,11,4953.9,continental,1.192,0.0462,False,10.24,64.98,1016.71,258.0,critical,normal,normal,critical,0.3298
historical,brick,36,4573.6,temperate,0.215,0.0,False,25.16,61.47,1009.34,56.0,normal,normal,attention,attention,0.1957
residential,mixed,33,3128.6,arid,1.848,0.1387,False,25.82,26.19,1000.81,484.2,critical,normal,normal,critical,0.3842
residential,mixed,33,1213.7,arid,4.629,0.4103,False,24.56,27.07,1009.16,366.8,critical,normal,normal,critical,0.6452
residential,concrete,54,622.7,temperate,1.32,0.1293,False,11.64,66.08,1007.26,365.1,critical,normal,normal,critical,0.3533
residential,mixed,58,3627.2,temperate,0.682,0.0457,False,4.96,57.49,1016.57,305.5,attention,normal,normal,attention,0.2598
commercial,concrete,45,2394.1,continental,0.885,0.0699,False,3.6,72.83,1017.2,456.5,critical,normal,attention,critical,0.2631
residential,brick,21,3706.0,temperate,0.634,0.0127,False,21.23,73.8,1019.15,302.1,attention,attention,normal,attention,0.213
residential,mixed,48,2313.4,continental,0.242,0.0448,False,10.57,46.05,1013.57,282.3,attention,normal,normal,attention,0.2495
residential,brick,10,4729.2,temperate,0.246,0.0651,False,13.4,53.69,1016.09,332.1,critical,normal,normal,critical,0.1708
residential,mixed,6,4584.0,continental,0.18,0.0075,False,4.36,52.61,998.32,402.1,normal,normal,normal,normal,0.0
commercial,concrete,59,873.7,arid,1.912,0.1912,False,28.39,31.94,1006.96,471.4,critical,normal,attention,critical,0.4225
residential,concrete,91,2134.6,temperate,2.249,0.1625,False,9.29,53.18,1011.32,381.5,critical,normal,normal,critical,0.4325
residential,wood,54,2503.9,temperate,2.773,0.2236,False,8.8,59.02,1020.84,378.9,critical,normal,normal,critical,0.5026
industrial,mixed,35,1579.6,temperate,1.345,0.1306,False,18.18,62.04,1026.78,204.2,critical,normal,normal,critical,0.3449
commercial,concrete,22,4685.3,continental,0.187,0.0351,False,30.03,64.11,1019.3,429.4,attention,normal,attention,attention,0.1493
commercial,brick,27,4468.0,temperate,1.337,0.0946,False,18.3,45.27,1005.65,361.4,critical,normal,attention,critical,0.3576
residential,concrete,60,2075.9,coastal,1.37,0.1886,False,12.91,62.48,1017.79,361.5,critical,normal,attention,critical,0.3553
residential,brick,61,2947.4,temperate,1.331,0.1139,True,11.25,54.37,1017.25,485.8,critical,normal,normal,critical,0.3054
residential,brick,23,3423.1,continental,0.074,0.0,False,12.1,54.69,1032.38,587.1,normal,normal,normal,normal,0.0847
residential,mixed,26,674.5,continental,1.994,0.1434,True,23.43,62.62,1011.15,508.2,critical,normal,normal,critical,0.459
residential,concrete,52,2268.2,temperate,0.273,0.0,True,15.16,54.23,1006.4,362.9,attention,normal,normal,attention,0.1896
residential,concrete,32,4831.3,coastal,0.46,0.0519,False,14.11,61.12,1017.52,297.1,attention,normal,normal,attention,0.1893
commercial,concrete,61,2878.2,temperate,0.653,0.0448,False,11.12,65.95,1016.54,455.5,attention,normal,attention,attention,0.2295
commercial,mixed,82,4510.9,temperate,0.996,0.159,False,6.84,37.99,1006.68,545.3,critical,normal,normal,critical,0.3238
commercial,brick,63,623.1,temperate,1.538,0.1608,False,14.47,57.11,1014.86,448.2,critical,normal,attention,critical,0.368
residential,brick,41,2291.9,temperate,2.206,0.1683,False,29.46,61.45,1013.87,441.8,critical,normal,normal,critical,0.478
residential,brick,97,566.9,coastal,3.597,0.226,False,11.89,72.82,1021.38,295.1,critical,attention,normal,critical,0.547
commercial,brick,93,2803.1,temperate,1.348,0.0884,False,16.83,64.36,1004.72,466.8,critical,normal,attention,critical,0.3419
residential,brick,71,876.4,coastal,4.75,0.3912,False,8.09,73.12,1011.85,438.5,critical,attention,normal,critical,0.6607
residential,brick,19,2320.1,coastal,0.426,0.007,False,14.95,66.17,1008.12,365.5,normal,normal,normal,normal,0.2049
residential,wood,62,1299.6,arid,1.498,0.0604,False,11.8,31.67,1002.99,615.5,critical,normal,normal,critical,0.3748
historical,concrete,76,3598.4,coastal,2.808,0.2477,False,19.84,75.39,1013.36,466.4,critical,attention,normal,critical,0.5111
residential,wood,90,2579.6,continental,5.09,0.3786,False,-2.67,56.53,1018.74,234.5,critical,normal,normal,critical,0.6661
residential,brick,85,1465.7,temperate,1.62,0.1348,False,14.7,56.37,1017.86,393.3,critical,normal,normal,critical,0.3657
commercial,concrete,34,2222.0,arid,0.392,0.0561,False,19.82,17.6,1006.52,376.2,critical,normal,attention,critical,0.1356
residential,concrete,36,2970.6,coastal,0.949,0.0775,False,19.2,73.97,1012.59,428.2,critical,normal,normal,critical,0.2861
residential,mixed,10,137.3,temperate,0.0,0.0,False,12.73,61.73,998.44,275.7,normal,normal,normal,normal,0.0377
residential,wood,16,3205.2,arid,1.014,0.1309,False,36.4,23.28,1014.84,354.2,critical,normal,normal,critical,0.3132
residential,wood,43,849.7,temperate,1.545,0.1252,False,8.59,61.81,1011.33,271.3,critical,normal,normal,critical,0.3664
residential,concrete,2,2746.4,arid,0.0,0.0483,False,14.74,29.0,1000.46,308.4,attention,normal,normal,attention,0.0
residential,concrete,57,4708.1,coastal,0.505,0.0205,False,15.9,58.89,1016.75,299.7,normal,normal,normal,normal,0.2165
commercial,concrete,54,3432.1,arid,4.145,0.3351,False,22.03,29.16,1000.52,581.7,critical,normal,normal,critical,0.6154
commercial,concrete,47,4583.7,continental,2.846,0.247,False,9.08,39.28,1012.2,362.3,critical,normal,attention,critical,0.5112
industrial,concrete,39,4020.0,temperate,2.017,0.2405,False,17.63,55.31,1013.01,261.9,critical,normal,normal,critical,0.4445
residential,mixed,73,1187.4,arid,3.216,0.2103,False,23.03,36.28,1014.24,347.8,critical,normal,normal,critical,0.5129
residential,wood,66,2830.3,coastal,3.019,0.2439,False,13.12,72.44,1020.56,387.0,critical,attention,normal,critical,0.5386
commercial,wood,30,4129.6,temperate,1.121,0.0937,False,17.65,86.95,1017.48,463.5,critical,critical,attention,critical,0.3232
residential,mixed,29,4631.9,arid,1.754,0.1582,False,15.15,32.36,1012.77,397.5,critical,normal,normal,critical,0.4062
historical,brick,38,3534.8,temperate,0.282,0.0163,False,18.98,51.47,1021.75,163.3,normal,normal,normal,normal,0.1414
residential,brick,79,4182.7,arid,10.98,0.9081,True,28.6,41.36,1009.02,342.3,critical,normal,normal,critical,1.0
residential,brick,8,4660.8,temperate,0.187,0.0343,False,10.58,66.35,1012.19,532.8,normal,normal,normal,normal,0.0
industrial,mixed,48,3371.4,temperate,0.773,0.0749,True,17.53,71.69,1010.91,325.5,critical,critical,normal,critical,0.2821
residential,concrete,41,2621.5,temperate,0.977,0.0383,False,8.72,55.05,1005.21,441.1,critical,normal,normal,critical,0.3167
